Feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110
Weather_Condition_Fair / Windy,0.0227625392964635,0.0341932130715578,0.0599735804975933,0.047271164848759,-0.0428879790372531,0.116742811221203,0.0356993713897983,0.0143778202873988,0.0661991301188636,0.00257690087408823,0.0269131317800035,0.0465789313273545,-0.275239985844313,-0.000307573282740636,0.0171478271088249,-0.0213668515763628,0.0143977878787255,0.152477963456747,-0.0216061369511012,0.0948161283647783,0.12825970424924,0.135967968984965,0.0802736072269663,0.131998169655204,-0.101291064699363,0.0281344507769587,-0.00363883604326341,0.0716362542276741,-0.120490672749317,-0.102588153314342,0.063690524338043,0.0194986816832765,-0.130522040773723,-0.0489249448472761,-0.165308408450525,0.0923333865275866,-0.108827965798437,0.0258327894715154,0.0848540984342235,0.232046602703702,-0.116171606079846,-0.0349923964103459,-0.0990820019470307,0.00216289324432955,0.0266582516596645,-0.0214244774062737,-0.0770869396049852,-0.234734645965068,0.0647588433174857,0.0237773019373068,0.0922972402220263,0.0332327566382216,0.0555380778946409,-0.0622050592454887,-0.0227510811199429,0.0485332489625856,0.0253566902582535,-0.0443337733724696,-0.0111013523945822,0.0303054086175276,0.0195878522254886,-0.0295483903833818,0.00175676622663665,-0.0013727199209051,-0.0243446711557585,-0.0292099304509108,0.0268909972705197,0.0614791710750252,0.0255985832238469,-0.0107889213879612,-0.0199229359304058,0.0270699728278695,0.0564608852343524,-0.060364148455926,-0.0562839934419474,-0.0938560333634354,-0.197827016570649,0.0372174845929799,-0.106739664646732,-0.198060788500344,0.0438768204906584,0.0355125777416175,-0.206960361745923,0.331128771324181,-0.00838812948715876,-0.12942642766987,0.100949213484433,0.0840295261646864,0.10513051471984,0.28704495649041,0.0637484815328203,0.214536247419634,-0.124100145231528,-0.00442159264523093,0.0459915870499358,0.0932046214103919,0.0428682706709028,0.0160837030128943,0.00993158371863882,-0.0118989873001237,0.00877530770090245,0.0320511563232847,-0.126380885066009,0.0521056206942125,0.0751201669050614,-0.0236461976877034,0.000366695142962512,-0.0613660527272798,0.00679654110709938,0.0138309702212368
Weather_Condition_Fog,-0.0740595868641091,-0.332720612666837,-0.0304488106131671,0.0631077060380588,-0.0851179735964894,0.0344104366268643,-0.00819785451267794,-0.216381450876986,-0.223670592393396,-0.0421092262484942,-0.0714742618792243,0.100716099018289,-0.182047270756778,0.000827131523635049,0.0933033895715783,-0.0743494829070399,0.0424857185011183,0.120829912078175,-0.0139650144584538,0.0382142149531625,0.107785830058636,0.0113894065201522,-0.0493573656593455,0.0357089449055944,-0.0171073009062433,0.0291069557138943,-0.0177558937254364,-0.000173346587146874,0.0566295924421868,0.0122024017834881,-0.0322880855708915,0.0765286051251823,-0.0224833436448824,0.040300306669229,-0.0813555863506676,0.154843818878676,-0.0955957284532118,0.133247351154091,0.138482893608962,-0.0968030564178672,0.085384036975445,-0.0127720262406527,0.0839161880566031,-0.106053501473407,0.0668843725362002,-0.019005698641656,0.0577501982175035,0.0208477787199455,-0.012554986498628,-0.0581876377003226,0.021837875003625,-0.000374505530103215,0.0152103492237611,-0.0255321042889214,-0.00565338114687686,-0.0029954013327345,0.0190231614211363,-0.0213477661780899,-0.015175867604299,-0.00192413282766589,-0.0224379219172038,0.0104634804278794,0.00336387869584081,-0.00656844760259212,0.00812983184918642,-0.00339865267323729,0.0052886302855146,0.0164551565605206,-0.0608216289242883,-0.0551584904795581,0.0215279619603749,0.0125145220547783,-0.0211004251468627,0.0137040284550231,-0.00858178816100308,-0.0234293311493138,-0.0159481434999817,-0.0153571453870018,-0.0563265374546703,-0.0645743138440835,0.0201542279437214,0.0739389532240239,0.0152006051719741,0.157889179585951,0.0420044611440651,0.10305307323535,0.0173038712260748,0.0717849889853694,-0.0129654550714505,-0.148515236978144,-0.13732952797502,-0.247588447996731,0.356265271881406,0.146145150679519,-0.0166576763810819,0.00555368333639229,0.0344225123183709,0.0669055379772399,-0.0799303750386724,-0.014008309058868,0.0101423299633137,0.0023852323209615,-0.0528043769234005,-0.0208632919358143,-0.00698096957923159,0.427442321148464,0.00306110684295055,-0.136994026538879,0.0147586370124139,0.0273468020704703
Weather_Condition_Fog / Windy,-0.000111404439394261,-0.0129542593790248,0.00534593708132057,0.00942914505319204,-0.00364010865136234,0.0228384646164673,0.00871449678871488,-0.00109465488018166,0.00249372230375752,0.00157376964426426,-0.00121254162638777,-0.0126774381858354,-0.0328706922085494,0.00921896297121972,0.0468884376152409,-0.00971123303162625,-0.00839554442358256,-0.0400430297519416,0.0592992327600808,0.0166163709365727,-0.01668356866153,-0.075049717056849,0.157362396120347,0.0481229455743634,0.0164434675281811,-0.0371113552862427,0.00892030931102282,-0.0574332888903227,0.0191404004740846,0.0542987096766636,0.0051502708798939,-0.0555583641875048,0.119189117006301,0.112645606513896,-0.0127484832430506,-0.00745884732990692,-0.0856182504777442,-0.0889829830287298,0.0623856576009019,0.00517015904768934,0.0261647700925867,-0.0616122580708262,0.0606519444337798,-0.139951976170839,0.115875532181554,0.0858305621462366,-0.0948099041808668,-0.0250543604650309,0.0534983419169332,0.188503275825555,-0.196490586196913,0.0888616426925192,-0.15210574233897,0.0576883125791446,-0.241968894518082,-0.0346371673415725,0.0592723847333664,0.0467769099778671,0.0863511727849672,-0.0348306499004309,0.082756577833474,-0.0425810334585192,-0.0234415833007719,-0.0133425099681935,-0.0593059055329129,-0.0300146805778883,-0.12239996334527,0.0475660530650578,0.00390632197281973,-0.0436265647133865,-0.0426150226303323,0.0780373776003872,-0.0618798004447792,-0.22190813255909,-0.258298522526036,0.00978477821895033,0.270808240112297,-0.59533501196618,-0.0880014616946974,-0.0473284168482913,-0.0321168829163926,0.0105186730003343,-0.194837650575321,-0.0540764525252674,-0.0868086483120067,-0.0299098846663212,-0.000146486039614819,-0.0395658349433416,0.0397471323106073,0.0502701522033637,0.00586755582216201,0.00199150398870604,0.00100469780199557,0.0153394238197688,-1.16988191719344e-05,0.00370057810135317,-0.00165163110817149,-0.010279596897438,-0.00148756637825627,0.00365253158192501,-0.00154016136592662,-0.00366580443835899,-0.00692976616148849,0.0109411327447988,0.00689030303915034,0.0176618143376368,-0.000314800423444169,-0.00671635832137173,0.000925383651872541,0.00171803157058424
Weather_Condition_Funnel Cloud,0.00125371159457791,-0.0010866416142313,0.00140001040982182,0.00141654999945616,0.00275982985504608,-0.00345377832918241,-0.00286260893894527,0.00154525853856401,0.0119706882697641,0.00147821274063952,0.00663707861343823,-0.00133435883229595,-0.00208475303341237,0.000443400149067002,0.00942016373376203,-0.0113749356296584,0.0101906715639092,-0.014395511075271,0.0232217789012046,0.0169863459141311,0.00366414107985021,-0.0547309179578652,0.0248153428103431,0.0255729351441605,-0.0096459038055459,-0.0146753329695421,0.0512883448694847,0.0280292980644615,0.0151522821637296,0.00733572219222294,0.0209436661740176,0.05999232976463,0.0613900578096432,0.00473011304672302,-0.0233632680300531,0.0200333688226633,0.0351365790529223,0.0348283688103395,-0.00139671693140508,0.0179732847302216,0.103025625912348,-0.0382331290362086,-0.0769066962018648,0.179789090732172,0.0745939498333576,-0.042247606384687,0.0940208164269817,0.00803331309458109,-0.129874230615587,-0.0157427135762295,0.0215216084975783,-0.0613877097010466,0.0744692335867591,-0.10037349647904,0.148399417368278,-0.171173240139912,0.166197477400978,-0.490175822250247,0.0832700542151559,0.119217582929202,0.0805346166952573,0.159885439351524,-0.0169544955099078,0.0364300076973324,0.254982000204567,-0.0597406142809036,0.154743085888617,-0.217015434582432,0.383939936580563,-0.151291744217073,0.262418409034125,-0.0466613158290574,0.164622103739968,-0.0567507189418766,-0.170691263636584,0.0950642857454392,0.0788079889570201,-0.138420033075596,0.00854103872019842,-0.0205148922438333,0.146564004627001,-0.0110240706602935,0.0133995024339068,0.00532165561414133,0.0133664611994107,-0.017432345962747,-0.0435350707304142,-0.0162678022534283,0.012543660185386,0.0175448499896874,-0.0105426521738047,0.00140844928032403,0.00514709466451617,-0.0205617905964983,-0.00651754216833703,0.00253719677784615,-0.0045598792035211,0.00647400757369736,0.00674136252658036,0.00421080491485189,-0.00217917582087397,0.000393503282340776,0.00318120597379001,0.00102508821022839,0.00041139592464737,-0.00138052151032593,0.00023006657796205,-0.00372633227897433,0.000241264974198332,0.000905102080227049
Weather_Condition_Haze,0.00164569876787436,-0.054113327942404,0.014578528808436,0.0178876279292746,-0.0198695681052787,0.0122403729648231,0.0057691179432314,-0.0815775685441499,-0.0320648805346864,-0.00880343342284024,-0.0611864986425497,-0.0274056968427819,-0.00667899971519773,-0.0264569907246242,0.00953347284574819,0.000955312801835015,-0.0126085682220334,0.00346326112461928,-0.0169859744649132,-0.000846649116612771,-0.00730123060437423,-0.0277692320268531,-0.0729510524994196,-0.081197002254281,0.0410438693776963,0.00984964316251728,0.0282176338906676,0.0595262555559344,0.0423548383024283,0.0620603013297554,0.0750604208933488,-0.134060514353086,-0.046086397832799,0.0258146926259259,-0.11028190632696,0.152534677961371,-0.00855554199712997,-0.0281948836626343,0.0120291106184318,0.416234933779403,0.374453374568258,-0.0224341076367398,-0.410356331038499,-0.0607352161908203,-0.0883364227839165,0.373691727091066,-0.00169819854508123,0.0445173609082903,-0.0335202305784799,0.207416803747549,-0.101884889360018,-0.0459082501538445,0.109701158256334,-0.0201926982031249,-0.00789389689010752,-0.028945512024345,-0.109180561903681,0.0536534831743428,0.0669909412435662,0.00974191876169394,-0.0383559592494285,0.00666253050485029,0.000560021445996844,0.00555403996980277,-0.0207289064259507,0.093496721817404,-0.00482183986053723,0.115296998980396,0.0903583502595935,0.110730711374662,0.0607437468286821,-0.0466857549521394,-0.0559050200892285,0.141854161189864,-0.0592146147547634,0.051411000311648,0.0709373365036161,0.0785948922358893,-0.0169669245234889,-0.0327816001609208,-0.0477317501597566,0.0698744620181368,0.141267549708736,-0.105826067609173,-0.119564451924053,-0.0331326985680947,0.0139458574685349,-0.0124544207386271,0.000405059982652892,-0.0691187181006735,0.0463594598322203,0.0455914478173775,-0.0495872807939478,-0.0182164414982202,-0.00238244584413605,-0.0117798194571226,-0.0213862218440751,0.0373556137254232,0.00452030219306307,0.000861885750061032,0.00105159712036092,0.0228111005158934,-0.00362748452601072,-0.00967127777446098,-0.00603501316548303,0.0839421752615579,0.000226634282922818,-0.0470462958895605,0.00514100164390472,0.00981117886656307
Weather_Condition_Haze / Windy,0.000695609528993787,-0.00346391905583073,0.00778376145038071,0.00531188866251912,-0.00810534540966168,0.0113783151801644,0.00258084908880669,-0.00716075365040332,0.00428221827765808,-0.00207067330703529,-0.00103285442168055,0.0157544115636359,-0.0158906314225383,-0.0113591874355872,0.000520117959662805,-0.0089997337473839,0.0228791029487218,0.00894602580348454,-0.0427358997472003,0.000498355367807295,0.0243355533422897,0.00810351395579993,-0.0216157120447229,0.0299382025073937,-0.00523547778295636,0.0295358883956644,-0.0216008825293711,0.0794716731959009,-0.016108579871227,0.041034368779894,0.0141863855739966,-0.03099386579141,0.0189528004472773,-0.0367444906540726,0.0444255771327201,-0.0427840762759763,0.063666140901291,0.0516550236044412,-0.0251760699931626,0.0273727962188647,0.0604601371035871,-0.135806422301465,0.0504493803304829,0.161247227066681,0.00793649663025458,-0.194092167656344,0.139987693001076,0.194578382334171,0.00841767424050559,-0.0973875832561702,-0.298785026939876,0.0594221551068659,-0.228725823179451,0.268500905759665,-0.246201948154865,-0.0242478652193648,-0.00641474954480441,-0.0138562755213069,0.0529899395698804,-0.299720872327835,0.110109356716759,0.0171303168463838,-0.00769928406330015,-0.0666964309135194,0.00478169600379955,-0.163489566526238,-0.172837326987969,0.127793263744424,0.132762817068456,0.2667370565619,0.126465206083786,0.000771173529078472,0.273471411795184,0.235968916302917,-0.131623103389007,0.134324315125309,-0.164453712825028,0.109842883451844,-0.118661625062721,-0.0918229281993088,0.0102275109493,0.12068996521787,0.00310706304668879,0.0685208971795669,0.00100711019613686,0.00114434567483242,0.0166190770308628,-0.000329899688564991,0.0161903714656987,0.0121533213685119,0.00730929481743938,0.0104731400988627,-0.00551577530075811,-0.0169945353809349,0.017607645165462,0.0115583189593579,0.000516679787034046,-0.00519632539630328,0.00147470521962957,0.000995279369590086,-0.000131398077729815,0.00145639275403165,-0.00761109612545841,0.00653346242297982,0.00581928748650462,0.00844073314028477,9.93949036317904e-05,-0.00592356907891645,0.000735077916864458,0.00137633724517912
Weather_Condition_Heavy Drizzle,-0.000459502090333669,-0.0100309386073698,-0.000916781342137843,0.00628436810526823,-0.000672444259162105,0.00755405381940136,0.000577027935386828,-0.00134759074649156,0.00725641739047065,0.000468285326182682,-0.00770653916771098,0.00194848514718568,-0.017046135295112,-0.0108824163481038,0.0192170833238823,-0.0163281460923549,0.0313692190192146,0.00817661348160464,-0.0287092565033091,-0.0208433385451645,-0.0555025313530503,-0.0240231017695235,-0.103362103874852,-0.067842610923736,-0.0579284423874733,-0.101371557698265,-0.0294151632025505,-0.0903286124913817,-0.0216664558512004,0.0515806653655281,0.0339450805305085,-0.0210680553875774,0.0329670367661261,-0.0202540370205478,-0.00667894109247883,0.00385865844159936,-0.0786925936360529,-0.0821064367125426,0.016404261642201,0.12298597346618,-0.0395763231967363,-0.0856112805933996,0.114087353902417,0.142434593247395,0.110894955122926,-0.147377996709442,0.0436698981846386,0.025226676101666,-0.0670969545869609,0.00143399627095322,0.130906463023415,-0.0693758468121511,0.00671119328962282,0.0502927960568164,-0.26025083468207,0.179320401656406,-0.161787480647802,-0.0865145371394748,-0.186534416369699,0.173594321155578,0.132405941222531,-0.0886645684153208,0.199307209373321,-0.0661209387711701,-0.0579157632259517,-0.014862533885157,0.249982181948044,0.0503246954667884,0.246119208812224,0.239014406943826,0.0354846184528829,0.186888735783051,-0.287699520105408,-0.176530731807151,-0.0182670201299247,-0.0590875164416111,-0.0278727782520401,-0.0519712882310982,0.0562242143318044,0.201939872932991,-0.116445953531097,0.207915880561056,0.284605285415965,0.10650587526946,-0.0676400609869138,-0.0174338124529922,0.00257199012472919,-0.00239942416630898,0.045454333252204,0.0121051113390949,-0.00180799567845925,0.00195025998852438,0.00710184303111248,0.0121185298469762,5.63643309434321e-06,0.00272578321590786,-0.0042739905604152,-0.00662134375826983,-0.00113219492451459,0.002008785190311,-0.00118189470979829,-0.00153297744436323,0.00334658003889199,0.00245278001549683,-0.0001273686256986,0.0117438887600752,-0.000762272296068339,-0.00463522534428843,0.000404173905788285,0.00118163472913606
Weather_Condition_Heavy Rain,-0.0113947537217467,-0.182200146095735,0.0767500705355509,0.0536454111910873,-0.111560364018283,0.0695188690917504,0.0142826400804765,-0.158967626423799,0.00737325877218309,-0.029441902907987,-0.0872274346161023,-0.013344780687006,0.0561035424140989,-0.0243895897323772,0.0354998328892813,0.0558330459430802,-0.0836349589964277,-0.121882471448512,0.0589413883114234,0.0324807120667373,-0.0372793675731861,-0.0487644186403556,0.0086279758914615,-0.0489270707506657,0.115136046542771,0.0900027690896516,-0.127229216897129,-0.0033512633361954,-0.0785971349827357,-0.128358737344314,-0.0341722934457849,-0.00588495461358182,-0.0297664519912907,0.0914419876316895,-0.152191982692623,0.123446968759206,0.211400987112225,-0.391905857964333,0.208667873725892,-0.0249591769562493,-0.226930543011953,-0.253068260531313,-0.0470154327220846,0.361095194661973,0.0266542420209194,-0.0575134954637735,0.0778645262160464,0.0524898220314238,-0.00958723059637889,0.0629723925664743,0.00848169620369856,0.0262441801390957,-0.000915848841222915,0.00272883019859238,0.0111590550153339,0.0269285517128278,0.0141921554581835,-0.00621878390552236,0.0221677453387652,0.0143006068066045,0.0050021839619071,-0.00177333707974656,-0.00482344248967445,0.004105845632344,-0.00487669909669841,0.00706793119835637,-0.0388006778492604,-0.0887383498414387,-0.0258920113825383,-0.00338355531907942,-0.126897751576063,-0.0618798229572329,0.0152482205081376,0.00636493245913571,0.0522948471544494,-0.0688002586215407,-0.000110930073330982,0.047583371363323,0.119904484257676,-0.0203283586098429,-0.0932676732072865,-0.0822470832730553,-0.109302760322763,-0.205161633411558,-0.0687095951549675,-0.0624709603520572,-0.014257298897768,-0.0396345201353842,-0.0232393584474615,0.0507233271377562,0.0366553632409517,0.0436479927411851,-0.122688833506367,-0.0356481284616322,0.0252203503866729,0.0489125038665231,-0.016654116832661,-0.044045171027258,0.027383760071221,0.00866525811354036,-0.00246842907427927,-0.0370836018095825,0.00822480396029951,0.0450559976915915,0.0105651779991391,0.261903256254921,-0.000579386638030436,-0.100754700166826,0.011882621953648,0.0234176200640794
Weather_Condition_Heavy Rain / Windy,-0.00083801755670887,-0.0397843705671262,0.0493780625119823,0.0295905846583912,-0.0601682284612479,0.050820198390134,0.0093331415404906,-0.0356612152720915,0.00435533099969638,-0.0113906971553593,0.054147882986092,-0.0388048865338382,-0.0799995374448317,0.0611747331761792,0.0224138020172953,0.0101774520029648,-0.0582994654157883,-0.0699088763822121,0.00172281881498064,0.0183619924955976,0.0280843127947473,-0.0289779835865534,-0.075977647673023,-0.032133812723218,0.0181744856884736,0.0235218315610824,-0.0344771110018782,0.000754769131992858,-0.045643437643367,0.0354011349558992,0.0422873699842183,0.0303475654181162,-0.0324139729877176,-0.0303872210325263,-0.0589991297892684,-0.0946635826752889,0.122143520909685,0.0127105684235897,-0.142211256367066,-0.140065725288423,0.15520391476185,0.195567324201409,0.0266805716422256,0.0566717373716486,0.205473221810394,-0.139732372860008,-0.00965711181939795,-0.398676744454811,0.0293326263734076,0.0678413182664137,0.0516294318649655,0.32061819780171,-0.104281599054772,-0.0106477854970717,-0.0475537533969031,0.0274077927731316,-0.132799920717937,0.0310464694420647,0.0837614318168612,-0.00632437924242714,0.0341428124128107,0.0455012731395473,-0.0436934480775116,0.0064345507390893,0.0718166239705807,0.0229139388527063,-0.0764197783025147,-0.0352539772855475,-0.132601943267542,0.0668593740335705,0.375686061089399,-0.0451849285551213,-0.221675636732793,0.181711681624234,-0.0952432887217964,-0.0644643840813385,0.244508682387731,0.117167741590372,0.183045175809941,-0.0267464714517598,0.0274176398920279,0.0452337354887368,0.0196139296420133,0.0143612988401053,-0.00530115053685493,-0.127810293945232,-0.0565951507665034,0.00527957288661597,0.0124724574127983,-0.0342989758791323,0.00833025881708158,0.0143506279166968,-0.101582895582971,-0.0190302377992656,0.0240524195426848,0.0419522756599931,0.0189785072412335,-0.0623762403230698,0.0219215145787739,-0.000224591576065446,0.00125868990201461,-0.0099781513863043,-0.0450199315007072,0.040986881123512,0.0410297347290903,0.0704761705128529,0.00109283764371857,-0.0298631409554506,0.00428558644098508,0.00708123317345793
Weather_Condition_Heavy Rain Shower / Windy,0.000359977859549193,-0.00311462086277302,0.00222594094038635,0.00108268058210676,-0.00313529771263307,0.00154910588861748,0.000155764856708209,-0.00263433328932186,-0.00218253963268681,-0.000328269245694081,0.00375406823233654,-0.0119097424251427,-0.00889809887931909,0.0107185660186942,-0.00307074714378798,-0.0329983154206266,-0.0220410999141451,6.49027638734254e-06,0.00829621045071001,-0.0252988038066322,0.0149863877147148,-0.00706938501935576,-0.00674777933612119,0.00851942200087261,0.00266999309173163,-0.0031929148103056,-0.0111529732284487,-0.000129212231218261,-0.00212722992785089,0.00582207970643063,0.0158303085210815,-0.00575201789992666,0.0143500175355845,0.013194696366061,0.00367890505510705,-0.0111178260531046,0.0482569623993474,-0.0597369160409725,-0.0363659989380167,0.0458059603678716,0.0239079683145493,0.0201719068951676,0.0365851227150369,-0.0358881707007761,-0.00174616245550565,-0.00814356166882526,0.0309446941828621,0.00464505121816597,0.0225187571028732,0.0376211600891063,0.097818800841025,-0.0118088813648083,0.0347900239124751,0.146078325243025,0.386384375806736,0.280935917509275,-0.123504433348162,-0.235240922184933,0.411402099222797,-0.318691986075088,0.0382863301460891,-0.0109577202983476,0.240954068770328,-0.14118544699729,-0.214122697648293,-0.222985978895199,0.0607560912364449,0.0549523906142522,-0.0159388468653442,-0.163850885257941,-0.156021880584707,0.322365694850257,-0.109372341484674,0.109424014846882,-0.0601410614948077,0.0616628181645958,0.0709963377797102,-0.014713401320426,0.0144593686113994,-0.00391879932802832,0.0363165189670709,-0.00126877972260884,-0.00305204987469525,0.0331334340423816,-0.0174851572536037,-0.0214671421121086,-0.00398041329624294,-0.000942149859149843,-0.0132448642482391,-0.0212362627195909,0.00136231167937171,-0.00630448051825333,-0.0114345713023673,0.00111594829545108,-0.00252930675278294,0.00545546020576716,0.00353925905883234,-0.0018005213174166,0.0022020577073798,-0.000391680799973324,0.000326894244206066,0.000817661974564969,-0.00237177340880497,0.00184340004202057,0.00186805900487019,0.00465647371522539,-1.10416784428805e-05,-0.00168982693264493,0.000205538612464832,0.000392830196896299
Weather_Condition_Heavy T-Storm,0.00167727502589694,-0.147898610168375,0.0544081224968968,0.0366886794849467,-0.132108514440003,0.0671949705167726,0.0160204469866599,-0.136570009883398,0.0079407387032477,-0.0252895944359136,-0.138425267546376,0.016156651495317,0.0647041250794726,-0.0805093911582492,0.0154692639113331,-0.0424870214508803,-0.0958918950595382,0.00738833771134208,-0.0560955493006638,0.0159297442632902,-0.143766230641217,0.000416085534079402,0.0203168696890829,0.00880180922540632,0.0911054811197075,-0.0109133648933777,0.160000369033275,-0.0103583060324549,-0.00430923225363229,0.0912328988855848,0.0784435979860077,-0.0100071594790617,-0.0341169723131597,0.0133752363913836,-0.0407005494800672,-0.0197284982914115,0.149063385978236,0.270581506158031,-0.213404050088531,-0.0046883907278923,-0.208030228961785,0.20535412362367,0.179010699382499,-0.130090379030364,-0.081003151829896,-0.0183371638641471,0.0140957169863823,-0.106036523571558,-0.138089534246494,0.20356150967711,-0.0333820453990606,-0.071517556484168,-0.0411604219370934,-0.0243981487280485,0.0228736402182915,-0.01591629748549,0.00523860558511294,-0.000791023464443852,0.0543754428641155,0.0534536612472464,0.0326457208908969,-0.0275371758832748,-0.0134509030181796,0.00715544421881806,-0.0184152624290699,0.0150009853255779,-0.0162141942948435,0.0930545700236192,0.079515482552198,0.0599298731352673,-0.00873601243616677,0.0659689729601764,0.0809571785475703,-0.260356783394168,0.0308089691737226,0.303937655533655,-0.0663362419107205,0.135813937889157,-0.14764911074474,0.154808144458953,0.0812705300325007,0.0490095759526996,-0.0542375152963866,-0.167535959666692,-0.0751998831497314,-0.046407968255296,0.109807505409161,0.0291416465727344,0.0338677363808448,0.0372353460898909,0.0466708330883697,0.0886048539910911,-0.188923888889765,-0.10109925357327,-0.0276575145177039,-0.000851210600789673,0.029815605105531,0.000501497346082637,-0.0387900677292348,0.0079213788859563,-0.00666923288304414,-0.0386626016505966,0.01528454367887,0.0416626744866469,0.00956698000557059,0.220830647486968,-0.00168863687947811,-0.0854651291879845,0.0105010431972613,0.0202124611745003
Weather_Condition_Heavy T-Storm / Windy,0.00614203479011864,-0.0492335410279837,0.0469254906552008,0.0335027927006055,-0.0638629985522266,0.0625037850126658,0.0135878608081525,-0.0601691252504019,0.021864020220233,-0.0181006037534342,-0.008206630775262,0.00691830798336614,-0.0732657304846459,0.0109565164646807,0.00543861865002054,0.0177969137888211,-0.0280345256561987,0.0432444801912911,0.0787962467261604,-0.0577394311459821,-0.0318569279327086,0.0217275383541081,0.0150007624769927,-0.0123351042361932,-0.029495986870243,-0.0446497800104904,-0.0503787533028497,-0.0222713847831612,0.0652896295710304,-0.130550699698933,0.0311997860762154,0.0393511995985145,-0.00484431005648465,0.0244696650111761,0.0283896395818195,0.0606461813548699,0.0554616214510264,0.174777431753853,-0.113824192414139,-0.0587190413382148,0.147649936182167,0.320158657650024,-0.026926068393788,0.0816863205304856,-0.132237618690893,-0.118659260780217,0.000341384093483547,0.0741764177210801,-0.101557384162351,-0.226260126951549,-0.28221755237066,0.113484378978533,0.142368989372488,-0.0396143622027529,-0.0833145018844899,-0.101287730741037,-0.0495640507587232,0.0559098540209856,0.0244820725249384,-0.00397378331187792,-0.0366560297672465,0.0362877264731861,0.0141315350763953,0.0150213197332888,0.0145412235284872,0.046888554332458,0.023029993281566,-0.127212919657357,0.203743182693833,-0.00196235303729079,-0.437275739201866,0.0786784752267302,-0.123049254825568,0.126505795902769,-0.198105514232347,-0.217046941547371,-0.0193547551563152,-0.0937303569407634,0.122269857349547,0.0613242456274876,-0.0581394932079884,-0.16972973397008,0.0700520215277324,-0.000660065024286396,0.107046996086639,-0.00512228345635,0.0451066036824905,0.0262435299257526,0.0727385120512888,0.0901890197548038,0.0222880258791262,0.0718591895050851,-0.117098912396004,-0.0450127772612113,-0.0184216591518574,0.0353796413198668,0.0233528211317167,0.00309078774456814,0.00212332674566503,-0.00216254599471642,0.00168332056065995,-0.00449034331573701,-0.0351601498815259,0.0472223292174721,0.0435858382441,0.0861260498154597,-0.000234106773936993,-0.032380194036268,0.00410697586770693,0.00758706517894081
Weather_Condition_Heavy Thunderstorms and Rain,0.000735534564803588,-0.0729040721347667,0.0441302547855215,0.0296511423653351,-0.00977465549247032,0.0177503887392932,0.00479063814403419,-0.100274337914223,0.0414252040533679,-0.0199040584045008,-0.0278663269776878,-0.00232998706805982,0.051013877369313,-0.0534212576289843,0.0284661444763524,-0.0156390721359453,0.049960326738288,-0.0462553446691454,0.0924138845982966,-0.0154103480185683,0.115510072290718,-0.0900030108000183,-0.0156149457876608,-0.065865822789858,-0.111465682179148,0.0603946070150999,0.0480636540276002,-0.062081881055368,-0.0270921916687296,-0.0217187349690628,-0.089612338228653,-0.0445068791815929,-0.0683675790999049,-0.018605002352274,-0.0255732375566742,0.0218561124215772,-0.023241177121428,0.0609946445914793,-0.0975430259312544,-0.00944962109987051,0.121434303548276,0.140097985330005,-0.041589929175355,0.025810960179786,-0.074880707106127,-0.260870305829728,-0.379552293469593,0.233342544096735,0.54253746836976,0.180714115778888,0.0524424149531702,-0.138607211518991,-0.0399863578954277,0.0609943028176894,0.0107804341987002,-0.0269271832612877,-0.0314287118644789,-0.0375306204590427,0.0271359653413145,0.0479390718852499,-0.00191626871834486,-0.0106602568178217,-0.0178025616247924,0.000380598543284566,-0.000911065866234294,0.0119185494772701,-0.0141003241485551,-0.0878340565002437,0.0333126508351883,-0.0795100612629052,0.138624265680266,0.0216534079934536,0.00450944225794759,-0.0238166293277546,0.0289423212268979,0.0422396585824104,-0.137459871927432,-0.0244993833577073,-0.0200851053719911,0.0443560111199719,-0.161776445476217,-0.0861702068214699,0.0221480950678346,0.0647480231324545,-0.00899684891572941,0.0161512388199313,-0.223954886439155,-0.156010912181593,-0.0390405677031009,0.0681038639062811,0.0298158443992631,0.0498468950468519,-0.0551821657909277,-0.00432827407255061,0.0153016172149285,-0.0273686167269622,-0.0380718064107135,0.0511560051995116,0.0671370711670827,0.00189739296587364,-0.00233722047780468,-0.0190353704038939,0.0107230629846809,0.0272058225518588,0.0122328897894628,0.104793403117258,-0.000196648801432148,-0.0342451572285699,0.00400869190643252,0.00740433844023949
